Flow ID,Label
192.168.1.12 192.168.1.5 40302 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40304 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40306 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40308 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40310 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40312 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40314 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40316 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40318 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40320 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40322 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40324 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40326 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40328 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40330 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40332 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40334 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40336 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40338 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40340 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40342 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40344 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40346 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40348 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40350 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40352 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40354 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40356 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40358 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40360 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40362 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40364 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40366 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40368 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40370 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40372 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40374 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40376 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40378 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40380 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40382 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40384 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40386 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40388 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40390 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40392 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40394 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40396 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40398 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40400 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40402 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40404 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40406 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40408 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40410 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40412 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40414 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40416 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40418 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40420 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40422 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40424 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40426 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40428 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40430 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40432 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40434 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40436 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40438 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40440 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40442 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40444 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40446 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40448 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40450 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40452 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40454 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40456 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40458 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40460 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40462 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40464 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40466 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40468 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40470 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40472 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40474 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40476 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40478 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40480 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40482 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40484 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40486 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40488 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40490 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40492 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40494 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40496 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40498 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40500 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40502 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40504 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40506 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40508 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40510 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40512 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40514 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40516 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40518 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40520 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40522 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40524 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40526 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40528 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40530 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40532 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40534 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40536 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40538 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40540 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40542 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40544 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40546 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40548 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40550 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40552 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40554 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40556 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40558 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40560 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40562 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40564 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40566 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40568 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40570 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40572 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40574 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40576 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40578 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40580 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40582 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40584 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40586 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40588 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40590 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40592 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40594 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40596 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40598 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40600 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40602 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40604 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40606 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40608 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40610 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40612 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40614 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40616 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40618 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40620 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40622 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40624 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40626 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40628 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40630 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40632 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40634 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40636 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40638 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40640 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40642 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40644 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40646 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40648 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40650 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40652 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40654 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40656 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40658 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40660 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40662 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40664 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40666 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40668 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40670 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40672 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40674 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40676 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40678 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40680 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40682 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40684 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40686 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40688 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40690 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40692 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40694 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40696 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40698 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40700 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40702 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40704 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40706 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40708 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40710 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40712 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40714 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40716 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40718 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40720 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40722 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40724 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40726 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40728 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40730 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40732 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40734 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40736 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40738 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40740 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40742 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40744 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40746 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40748 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40750 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40752 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40754 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40756 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40758 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40760 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40762 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40764 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40766 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40768 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40770 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40772 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40774 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40776 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40778 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40780 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40782 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40784 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40786 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40788 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40790 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40792 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40794 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40796 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40798 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40800 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40802 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40804 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40806 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40808 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40810 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40812 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40814 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40816 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40818 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40820 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40822 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40824 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40826 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40828 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40830 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40832 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40834 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40836 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40838 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40840 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40842 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40844 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40846 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40848 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40850 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40852 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40854 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40856 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40858 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40860 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40862 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40864 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40866 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40868 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40870 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40872 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40874 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40876 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40878 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40880 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40882 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40884 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40886 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40888 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40890 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40892 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40894 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40896 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40898 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40900 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40902 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40904 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40906 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40908 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40910 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40912 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40914 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40916 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40918 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40920 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40922 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40924 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40926 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40928 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40930 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40932 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40934 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40936 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40938 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40940 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40942 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40944 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40946 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40948 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40950 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40952 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40954 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40956 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40958 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40960 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40962 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40964 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40966 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40968 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40970 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40972 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40974 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40976 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40978 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40980 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40982 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40984 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40986 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40988 20000 6,DNP3_INFO
192.168.1.12 192.168.1.5 40990 20000 6,DNP3_INFO
192.168.1.4 192.168.1.2 20000 48649 6,NORMAL
192.168.1.2 192.168.1.3 44772 20000 6,NORMAL
192.168.1.2 192.168.1.5 33285 20000 6,NORMAL
192.168.1.4 192.168.1.2 20000 42852 6,NORMAL
192.168.1.5 192.168.1.2 20000 34405 6,NORMAL
192.168.1.3 192.168.1.2 20000 41209 6,NORMAL
192.168.1.4 192.168.1.2 20000 33896 6,NORMAL
192.168.1.5 192.168.1.2 20000 60809 6,NORMAL
192.168.1.3 192.168.1.2 20000 37234 6,NORMAL
192.168.1.4 192.168.1.2 20000 35755 6,NORMAL
192.168.1.5 192.168.1.2 20000 45604 6,NORMAL
192.168.1.3 192.168.1.2 20000 60876 6,NORMAL
192.168.1.4 192.168.1.2 20000 43743 6,NORMAL
192.168.1.5 192.168.1.2 20000 49129 6,NORMAL
192.168.1.3 192.168.1.2 20000 34265 6,NORMAL
192.168.1.4 192.168.1.2 20000 37816 6,NORMAL
192.168.1.3 192.168.1.2 20000 34577 6,NORMAL
192.168.1.5 192.168.1.2 20000 39786 6,NORMAL
192.168.1.4 192.168.1.2 20000 33767 6,NORMAL
192.168.1.3 192.168.1.2 20000 39711 6,NORMAL
192.168.1.5 192.168.1.2 20000 41050 6,NORMAL
192.168.1.5 192.168.1.2 20000 42665 6,NORMAL
192.168.1.3 192.168.1.2 20000 51811 6,NORMAL
192.168.1.4 192.168.1.2 20000 47531 6,NORMAL
192.168.1.3 192.168.1.2 20000 60108 6,NORMAL
192.168.1.5 192.168.1.2 20000 44305 6,NORMAL
192.168.1.4 192.168.1.2 20000 57231 6,NORMAL
192.168.1.4 192.168.1.2 20000 51979 6,NORMAL
192.168.1.3 192.168.1.2 20000 40934 6,NORMAL
192.168.1.5 192.168.1.2 20000 33731 6,NORMAL
192.168.1.4 192.168.1.2 20000 38450 6,NORMAL
192.168.1.3 192.168.1.2 20000 42249 6,NORMAL
192.168.1.5 192.168.1.2 20000 50905 6,NORMAL
192.168.1.4 192.168.1.2 20000 45122 6,NORMAL
192.168.1.3 192.168.1.2 20000 43419 6,NORMAL
192.168.1.5 192.168.1.2 20000 42255 6,NORMAL
192.168.1.4 192.168.1.2 20000 35240 6,NORMAL
192.168.1.3 192.168.1.2 20000 48756 6,NORMAL
192.168.1.4 192.168.1.2 20000 40845 6,NORMAL
192.168.1.5 192.168.1.2 20000 36265 6,NORMAL
192.168.1.3 192.168.1.2 20000 58399 6,NORMAL
192.168.1.4 192.168.1.2 20000 60475 6,NORMAL
192.168.1.5 192.168.1.2 20000 59066 6,NORMAL
192.168.1.3 192.168.1.2 20000 58874 6,NORMAL
192.168.1.4 192.168.1.2 20000 37468 6,NORMAL
192.168.1.5 192.168.1.2 20000 59801 6,NORMAL
192.168.1.3 192.168.1.2 20000 47637 6,NORMAL
192.168.1.4 192.168.1.2 20000 56584 6,NORMAL
192.168.1.5 192.168.1.2 20000 45952 6,NORMAL
192.168.1.3 192.168.1.2 20000 35544 6,NORMAL
192.168.1.4 192.168.1.2 20000 48852 6,NORMAL
192.168.1.5 192.168.1.2 20000 53115 6,NORMAL
192.168.1.4 192.168.1.2 20000 48728 6,NORMAL
192.168.1.3 192.168.1.2 20000 50661 6,NORMAL
192.168.1.5 192.168.1.2 20000 34013 6,NORMAL
192.168.1.3 192.168.1.2 20000 35147 6,NORMAL
192.168.1.4 192.168.1.2 20000 39971 6,NORMAL
192.168.1.5 192.168.1.2 20000 53813 6,NORMAL
192.168.1.4 192.168.1.2 20000 58266 6,NORMAL
192.168.1.3 192.168.1.2 20000 53203 6,NORMAL
192.168.1.5 192.168.1.2 20000 57435 6,NORMAL
192.168.1.4 192.168.1.2 20000 43662 6,NORMAL
192.168.1.3 192.168.1.2 20000 48183 6,NORMAL
192.168.1.5 192.168.1.2 20000 50877 6,NORMAL
192.168.1.3 192.168.1.2 20000 37737 6,NORMAL
192.168.1.4 192.168.1.2 20000 34447 6,NORMAL
192.168.1.5 192.168.1.2 20000 51015 6,NORMAL
192.168.1.4 192.168.1.2 20000 52886 6,NORMAL
192.168.1.3 192.168.1.2 20000 53874 6,NORMAL
192.168.1.5 192.168.1.2 20000 39390 6,NORMAL
192.168.1.5 192.168.1.2 20000 58039 6,NORMAL
192.168.1.3 192.168.1.2 20000 33783 6,NORMAL
192.168.1.4 192.168.1.2 20000 36475 6,NORMAL
192.168.1.5 192.168.1.2 20000 53967 6,NORMAL
192.168.1.3 192.168.1.2 20000 60464 6,NORMAL
192.168.1.4 192.168.1.2 20000 55281 6,NORMAL
192.168.1.5 192.168.1.2 20000 43542 6,NORMAL
192.168.1.3 192.168.1.2 20000 47331 6,NORMAL
192.168.1.4 192.168.1.2 20000 41513 6,NORMAL
192.168.1.5 192.168.1.2 20000 56672 6,NORMAL
192.168.1.3 192.168.1.2 20000 54604 6,NORMAL
192.168.1.4 192.168.1.2 20000 56771 6,NORMAL
192.168.1.5 192.168.1.2 20000 54360 6,NORMAL
192.168.1.3 192.168.1.2 20000 54477 6,NORMAL
192.168.1.4 192.168.1.2 20000 37056 6,NORMAL
192.168.1.3 192.168.1.2 20000 50029 6,NORMAL
